view_id,customer_id,offer_id,offer_category,channel,viewed_at,was_clicked,placement_id
20004363,299,OFFER_LIFESTYLE_606,lifestyle,email,2026-04-06 13:14:48,1,placement_4
20004364,299,OFFER_LIFESTYLE_649,lifestyle,email,2025-09-28 13:14:48,0,placement_4
20004365,299,OFFER_REWARDS_523,rewards,sms,2026-05-23 13:14:48,0,placement_4
20004366,299,OFFER_HOME_483,home,email,2026-04-12 13:14:48,0,placement_4
20004367,299,OFFER_TRAVEL_597,travel,web,2026-04-15 13:14:48,0,placement_4
20004368,299,OFFER_EDUCATION_130,education,app,2026-05-12 13:14:48,0,placement_4
20004369,300,OFFER_TRAVEL_467,travel,web,2025-07-06 13:14:48,0,placement_1
20004370,300,OFFER_EDUCATION_423,education,sms,2025-08-27 13:14:48,0,placement_2
20004371,300,OFFER_HOME_897,home,web,2026-03-29 13:14:48,0,placement_2
20004372,300,OFFER_REWARDS_231,rewards,web,2025-12-18 13:14:48,0,placement_4
20004373,301,OFFER_REWARDS_252,rewards,web,2026-04-09 13:14:48,0,placement_1
20004374,301,OFFER_LIFESTYLE_811,lifestyle,email,2026-04-07 13:14:48,0,placement_1
20004375,301,OFFER_EDUCATION_623,education,sms,2026-04-14 13:14:48,0,placement_2
20004376,301,OFFER_REWARDS_648,rewards,sms,2026-03-26 13:14:48,0,placement_1
20004377,301,OFFER_TRAVEL_491,travel,sms,2026-03-29 13:14:48,0,placement_3
20004378,301,OFFER_LIFESTYLE_928,lifestyle,app,2025-11-15 13:14:48,1,placement_1
20004379,301,OFFER_LIFESTYLE_256,lifestyle,app,2026-05-11 13:14:48,0,placement_4
20004380,301,OFFER_HOME_680,home,app,2026-04-10 13:14:48,0,placement_1
20004381,301,OFFER_LIFESTYLE_533,lifestyle,sms,2025-11-11 13:14:48,0,placement_4
20004382,302,OFFER_LIFESTYLE_104,lifestyle,sms,2025-12-01 13:14:48,0,placement_1
20004383,302,OFFER_EDUCATION_198,education,sms,2026-03-20 13:14:48,0,placement_1
20004384,302,OFFER_LIFESTYLE_878,lifestyle,app,2026-04-10 13:14:48,0,placement_2
20004385,302,OFFER_HOME_575,home,app,2026-05-17 13:14:48,0,placement_3
20004386,302,OFFER_TRAVEL_799,travel,sms,2025-08-07 13:14:48,0,placement_1
20004387,302,OFFER_REWARDS_561,rewards,app,2026-01-30 13:14:48,0,placement_1
20004388,302,OFFER_LIFESTYLE_844,lifestyle,email,2025-11-23 13:14:48,0,placement_2
20004389,302,OFFER_HOME_108,home,web,2026-01-07 13:14:48,0,placement_4
20004390,302,OFFER_HOME_382,home,sms,2026-01-18 13:14:48,1,placement_1
20004391,303,OFFER_REWARDS_920,rewards,email,2026-03-15 13:14:48,0,placement_4
20004392,303,OFFER_TRAVEL_150,travel,app,2026-03-30 13:14:48,0,placement_3
20004393,303,OFFER_EDUCATION_274,education,app,2026-03-29 13:14:48,1,placement_2
20004394,303,OFFER_EDUCATION_708,education,web,2026-04-29 13:14:48,0,placement_4
20004395,303,OFFER_TRAVEL_708,travel,web,2026-03-19 13:14:48,0,placement_1
20004396,303,OFFER_LIFESTYLE_929,lifestyle,email,2026-05-20 13:14:48,0,placement_2
20004397,303,OFFER_EDUCATION_606,education,email,2026-04-04 13:14:48,1,placement_2
20004398,303,OFFER_REWARDS_189,rewards,sms,2026-03-12 13:14:48,1,placement_2
20004399,304,OFFER_TRAVEL_473,travel,sms,2026-05-21 13:14:48,0,placement_2
20004400,304,OFFER_LIFESTYLE_253,lifestyle,sms,2025-12-14 13:14:48,0,placement_4
20004401,304,OFFER_REWARDS_377,rewards,email,2026-06-02 13:14:48,0,placement_4
20004402,304,OFFER_EDUCATION_838,education,sms,2026-04-23 13:14:48,0,placement_1
20004403,304,OFFER_HOME_736,home,sms,2025-07-02 13:14:48,0,placement_1
20004404,304,OFFER_HOME_326,home,app,2026-03-19 13:14:48,0,placement_1
20004405,304,OFFER_EDUCATION_990,education,web,2025-09-21 13:14:48,0,placement_2
20004406,304,OFFER_REWARDS_497,rewards,email,2026-02-13 13:14:48,0,placement_4
20004407,305,OFFER_EDUCATION_661,education,sms,2026-05-17 13:14:48,1,placement_2
20004408,305,OFFER_TRAVEL_122,travel,email,2026-04-23 13:14:48,0,placement_3
20004409,305,OFFER_LIFESTYLE_836,lifestyle,sms,2026-05-28 13:14:48,0,placement_3
20004410,305,OFFER_HOME_513,home,app,2026-05-10 13:14:48,0,placement_2
20004411,306,OFFER_LIFESTYLE_361,lifestyle,web,2026-05-15 13:14:48,0,placement_2
20004412,306,OFFER_REWARDS_823,rewards,email,2026-03-28 13:14:48,0,placement_3
20004413,306,OFFER_HOME_761,home,sms,2025-09-04 13:14:48,0,placement_2
20004414,306,OFFER_HOME_447,home,sms,2026-03-11 13:14:48,0,placement_2
20004415,306,OFFER_HOME_126,home,sms,2025-12-12 13:14:48,0,placement_4
20004416,306,OFFER_LIFESTYLE_309,lifestyle,sms,2026-05-28 13:14:48,0,placement_2
20004417,307,OFFER_REWARDS_545,rewards,web,2025-11-03 13:14:48,0,placement_4
20004418,307,OFFER_REWARDS_663,rewards,app,2026-04-04 13:14:48,0,placement_2
20004419,307,OFFER_HOME_493,home,web,2026-05-20 13:14:48,0,placement_1
20004420,307,OFFER_LIFESTYLE_915,lifestyle,app,2026-04-09 13:14:48,0,placement_4
20004421,307,OFFER_TRAVEL_714,travel,app,2025-10-30 13:14:48,0,placement_2
20004422,307,OFFER_HOME_453,home,app,2025-12-17 13:14:48,0,placement_2
20004423,307,OFFER_TRAVEL_216,travel,email,2026-04-27 13:14:48,0,placement_4
20004424,307,OFFER_EDUCATION_420,education,sms,2026-03-23 13:14:48,0,placement_3
20004425,309,OFFER_LIFESTYLE_831,lifestyle,sms,2026-04-18 13:14:48,0,placement_1
20004426,309,OFFER_LIFESTYLE_823,lifestyle,web,2026-06-06 13:14:48,0,placement_4
20004427,309,OFFER_EDUCATION_335,education,email,2026-05-30 13:14:48,0,placement_4
20004428,309,OFFER_TRAVEL_382,travel,email,2025-06-28 13:14:48,1,placement_1
20004429,309,OFFER_REWARDS_359,rewards,app,2025-12-15 13:14:48,0,placement_4
20004430,309,OFFER_REWARDS_636,rewards,sms,2025-12-14 13:14:48,0,placement_2
20004431,310,OFFER_EDUCATION_921,education,web,2026-04-09 13:14:48,0,placement_1
20004432,310,OFFER_LIFESTYLE_464,lifestyle,sms,2025-09-12 13:14:48,0,placement_4
20004433,310,OFFER_TRAVEL_646,travel,email,2025-12-29 13:14:48,1,placement_4
20004434,310,OFFER_REWARDS_307,rewards,app,2026-04-20 13:14:48,0,placement_3
20004435,310,OFFER_TRAVEL_467,travel,app,2026-03-20 13:14:48,0,placement_1
20004436,311,OFFER_LIFESTYLE_703,lifestyle,sms,2025-08-18 13:14:48,0,placement_4
20004437,311,OFFER_EDUCATION_284,education,sms,2025-11-11 13:14:48,0,placement_4
20004438,311,OFFER_EDUCATION_973,education,sms,2026-03-19 13:14:48,0,placement_2
20004439,311,OFFER_TRAVEL_385,travel,web,2025-11-26 13:14:48,0,placement_4
20004440,311,OFFER_LIFESTYLE_245,lifestyle,sms,2026-03-12 13:14:48,0,placement_2
20004441,311,OFFER_HOME_465,home,sms,2025-10-12 13:14:48,1,placement_4
20004442,311,OFFER_EDUCATION_177,education,app,2026-02-08 13:14:48,0,placement_4
20004443,312,OFFER_TRAVEL_500,travel,web,2026-05-11 13:14:48,0,placement_4
20004444,312,OFFER_LIFESTYLE_307,lifestyle,email,2025-06-11 13:14:48,0,placement_3
20004445,312,OFFER_REWARDS_749,rewards,app,2025-06-27 13:14:48,0,placement_3
20004446,312,OFFER_REWARDS_560,rewards,email,2026-05-06 13:14:48,0,placement_3
20004447,312,OFFER_TRAVEL_339,travel,web,2025-11-21 13:14:48,0,placement_2
20004448,312,OFFER_EDUCATION_483,education,email,2025-09-05 13:14:48,0,placement_2
20004449,312,OFFER_EDUCATION_528,education,web,2025-10-22 13:14:48,0,placement_1
20004450,312,OFFER_HOME_136,home,app,2026-01-14 13:14:48,1,placement_2
20004451,312,OFFER_EDUCATION_869,education,email,2025-09-27 13:14:48,0,placement_3
20004452,313,OFFER_LIFESTYLE_964,lifestyle,web,2026-05-30 13:14:48,0,placement_2
20004453,313,OFFER_HOME_273,home,email,2025-08-30 13:14:48,0,placement_1
20004454,313,OFFER_REWARDS_807,rewards,web,2026-05-29 13:14:48,0,placement_4
20004455,313,OFFER_REWARDS_465,rewards,app,2026-03-27 13:14:48,0,placement_1
20004456,314,OFFER_REWARDS_943,rewards,sms,2026-03-29 13:14:48,0,placement_2
20004457,314,OFFER_EDUCATION_334,education,email,2026-04-16 13:14:48,0,placement_4
20004458,314,OFFER_EDUCATION_261,education,sms,2026-06-01 13:14:48,0,placement_4
20004459,314,OFFER_EDUCATION_274,education,app,2026-05-25 13:14:48,0,placement_2
20004460,314,OFFER_TRAVEL_729,travel,email,2026-05-27 13:14:48,0,placement_4
20004461,314,OFFER_REWARDS_703,rewards,app,2026-03-13 13:14:48,0,placement_3
20004462,314,OFFER_HOME_368,home,sms,2026-05-20 13:14:48,0,placement_2
20004463,314,OFFER_TRAVEL_118,travel,app,2026-04-25 13:14:48,0,placement_2
20004464,314,OFFER_LIFESTYLE_545,lifestyle,web,2026-04-10 13:14:48,0,placement_2
20004465,315,OFFER_TRAVEL_294,travel,sms,2026-05-16 13:14:48,0,placement_2
20004466,315,OFFER_REWARDS_893,rewards,app,2026-03-24 13:14:48,0,placement_4
20004467,315,OFFER_EDUCATION_465,education,email,2026-02-01 13:14:48,0,placement_3
20004468,315,OFFER_HOME_594,home,sms,2025-11-18 13:14:48,0,placement_3
20004469,315,OFFER_EDUCATION_945,education,email,2026-05-11 13:14:48,0,placement_1
20004470,315,OFFER_REWARDS_137,rewards,app,2025-06-13 13:14:48,1,placement_3
20004471,315,OFFER_TRAVEL_793,travel,web,2026-03-25 13:14:48,0,placement_4
20004472,315,OFFER_LIFESTYLE_151,lifestyle,email,2026-02-03 13:14:48,0,placement_4
20004473,315,OFFER_HOME_278,home,email,2026-04-27 13:14:48,1,placement_3
20004474,316,OFFER_HOME_158,home,app,2026-04-03 13:14:48,0,placement_3
20004475,316,OFFER_EDUCATION_536,education,web,2026-04-07 13:14:48,0,placement_3
20004476,316,OFFER_HOME_473,home,email,2025-06-24 13:14:48,0,placement_1
20004477,316,OFFER_REWARDS_231,rewards,email,2026-04-11 13:14:48,0,placement_1
20004478,316,OFFER_TRAVEL_865,travel,app,2026-04-15 13:14:48,0,placement_3
20004479,316,OFFER_TRAVEL_317,travel,web,2026-04-15 13:14:48,0,placement_2
20004480,317,OFFER_EDUCATION_595,education,app,2026-03-29 13:14:48,0,placement_2
20004481,317,OFFER_HOME_262,home,sms,2025-06-23 13:14:48,0,placement_3
20004482,317,OFFER_HOME_355,home,sms,2025-09-05 13:14:48,0,placement_2
20004483,318,OFFER_EDUCATION_267,education,email,2026-04-25 13:14:48,0,placement_2
20004484,318,OFFER_LIFESTYLE_482,lifestyle,email,2026-03-25 13:14:48,0,placement_1
20004485,318,OFFER_TRAVEL_678,travel,email,2026-06-02 13:14:48,0,placement_1
20004486,318,OFFER_LIFESTYLE_443,lifestyle,email,2026-04-05 13:14:48,0,placement_4
20004487,318,OFFER_HOME_927,home,email,2026-02-21 13:14:48,1,placement_3
20004488,318,OFFER_LIFESTYLE_487,lifestyle,sms,2025-07-16 13:14:48,0,placement_3
20004489,318,OFFER_TRAVEL_543,travel,web,2026-05-30 13:14:48,0,placement_1
20004490,319,OFFER_EDUCATION_541,education,email,2026-04-22 13:14:48,1,placement_1
20004491,319,OFFER_TRAVEL_145,travel,app,2025-07-15 13:14:48,0,placement_4
20004492,319,OFFER_TRAVEL_518,travel,email,2026-05-06 13:14:48,0,placement_4
20004493,319,OFFER_HOME_915,home,sms,2026-06-01 13:14:48,0,placement_3
20004494,320,OFFER_LIFESTYLE_257,lifestyle,email,2025-08-09 13:14:48,0,placement_2
20004495,320,OFFER_TRAVEL_292,travel,email,2026-04-02 13:14:48,0,placement_3
20004496,320,OFFER_HOME_487,home,sms,2026-04-12 13:14:48,0,placement_2
20004497,320,OFFER_LIFESTYLE_718,lifestyle,web,2025-10-29 13:14:48,0,placement_3
20004498,320,OFFER_LIFESTYLE_255,lifestyle,sms,2026-04-02 13:14:48,0,placement_1
20004499,321,OFFER_HOME_303,home,email,2026-04-16 13:14:48,0,placement_1
20004500,321,OFFER_LIFESTYLE_747,lifestyle,app,2026-06-02 13:14:48,0,placement_3
20004501,321,OFFER_LIFESTYLE_567,lifestyle,email,2025-10-26 13:14:48,0,placement_4
20004502,321,OFFER_LIFESTYLE_669,lifestyle,sms,2026-03-15 13:14:48,0,placement_2
20004503,322,OFFER_REWARDS_655,rewards,app,2026-05-27 13:14:48,0,placement_1
20004504,322,OFFER_HOME_443,home,web,2026-04-14 13:14:48,0,placement_4
20004505,322,OFFER_LIFESTYLE_188,lifestyle,sms,2026-01-11 13:14:48,0,placement_3
20004506,323,OFFER_REWARDS_422,rewards,web,2026-01-26 13:14:48,0,placement_3
20004507,323,OFFER_LIFESTYLE_744,lifestyle,app,2025-08-29 13:14:48,0,placement_4
20004508,323,OFFER_EDUCATION_965,education,app,2026-02-21 13:14:48,0,placement_1
20004509,323,OFFER_EDUCATION_396,education,sms,2026-04-21 13:14:48,0,placement_3
20004510,323,OFFER_HOME_731,home,email,2026-02-25 13:14:48,0,placement_2
20004511,324,OFFER_REWARDS_223,rewards,sms,2025-09-12 13:14:48,1,placement_2
20004512,324,OFFER_REWARDS_972,rewards,email,2025-09-30 13:14:48,0,placement_4
20004513,324,OFFER_HOME_239,home,web,2025-11-29 13:14:48,0,placement_2
20004514,324,OFFER_REWARDS_956,rewards,sms,2026-02-26 13:14:48,0,placement_3
20004515,324,OFFER_TRAVEL_241,travel,sms,2026-06-03 13:14:48,0,placement_3
20004516,324,OFFER_EDUCATION_154,education,web,2026-05-28 13:14:48,0,placement_2
20004517,325,OFFER_TRAVEL_108,travel,web,2025-10-08 13:14:48,0,placement_2
20004518,325,OFFER_TRAVEL_862,travel,app,2025-06-16 13:14:48,0,placement_2
20004519,325,OFFER_LIFESTYLE_608,lifestyle,app,2025-08-27 13:14:48,0,placement_3
20004520,325,OFFER_LIFESTYLE_192,lifestyle,sms,2025-10-16 13:14:48,0,placement_2
20004521,327,OFFER_LIFESTYLE_733,lifestyle,sms,2026-03-30 13:14:48,0,placement_3
20004522,327,OFFER_TRAVEL_447,travel,app,2026-04-28 13:14:48,0,placement_1
20004523,327,OFFER_REWARDS_669,rewards,email,2025-06-08 13:14:48,0,placement_4
20004524,327,OFFER_LIFESTYLE_302,lifestyle,web,2026-01-09 13:14:48,0,placement_1
20004525,327,OFFER_LIFESTYLE_837,lifestyle,app,2025-06-13 13:14:48,0,placement_2
20004526,328,OFFER_HOME_503,home,web,2026-02-02 13:14:48,0,placement_4
20004527,328,OFFER_EDUCATION_732,education,sms,2026-03-24 13:14:48,0,placement_4
20004528,328,OFFER_LIFESTYLE_205,lifestyle,email,2026-04-30 13:14:48,0,placement_2
20004529,328,OFFER_HOME_307,home,email,2026-04-04 13:14:48,0,placement_1
20004530,328,OFFER_LIFESTYLE_311,lifestyle,sms,2026-05-01 13:14:48,0,placement_1
20004531,329,OFFER_LIFESTYLE_163,lifestyle,email,2026-04-18 13:14:48,0,placement_1
20004532,329,OFFER_LIFESTYLE_235,lifestyle,web,2025-09-24 13:14:48,0,placement_3
20004533,329,OFFER_LIFESTYLE_975,lifestyle,sms,2026-03-28 13:14:48,0,placement_2
20004534,329,OFFER_LIFESTYLE_473,lifestyle,email,2025-12-28 13:14:48,0,placement_2
20004535,329,OFFER_TRAVEL_901,travel,web,2026-03-18 13:14:48,0,placement_4
20004536,330,OFFER_TRAVEL_634,travel,sms,2025-12-21 13:14:48,0,placement_1
20004537,330,OFFER_LIFESTYLE_121,lifestyle,email,2025-09-23 13:14:48,0,placement_1
20004538,330,OFFER_HOME_468,home,sms,2026-02-25 13:14:48,0,placement_2
20004539,330,OFFER_HOME_910,home,sms,2025-06-18 13:14:48,1,placement_1
20004540,330,OFFER_HOME_455,home,web,2026-05-02 13:14:48,0,placement_1
20004541,330,OFFER_REWARDS_107,rewards,email,2026-04-03 13:14:48,0,placement_2
20004542,331,OFFER_LIFESTYLE_744,lifestyle,app,2025-10-25 13:14:48,0,placement_2
20004543,331,OFFER_EDUCATION_471,education,app,2026-05-11 13:14:48,1,placement_4
20004544,331,OFFER_EDUCATION_835,education,email,2026-05-27 13:14:48,0,placement_1
20004545,331,OFFER_REWARDS_230,rewards,sms,2026-05-19 13:14:48,0,placement_1
20004546,331,OFFER_LIFESTYLE_485,lifestyle,sms,2026-03-12 13:14:48,0,placement_2
20004547,331,OFFER_EDUCATION_181,education,sms,2026-05-01 13:14:48,0,placement_4
20004548,331,OFFER_HOME_975,home,app,2025-11-09 13:14:48,0,placement_2
20004549,332,OFFER_EDUCATION_695,education,sms,2026-05-11 13:14:48,1,placement_1
20004550,332,OFFER_EDUCATION_359,education,web,2026-05-08 13:14:48,1,placement_3
20004551,332,OFFER_EDUCATION_479,education,email,2026-03-26 13:14:48,0,placement_4
20004552,332,OFFER_REWARDS_600,rewards,web,2026-04-24 13:14:48,0,placement_2
20004553,333,OFFER_TRAVEL_786,travel,app,2026-04-26 13:14:48,0,placement_4
20004554,333,OFFER_EDUCATION_168,education,sms,2026-04-18 13:14:48,0,placement_1
20004555,333,OFFER_REWARDS_701,rewards,sms,2026-05-24 13:14:48,1,placement_1
20004556,333,OFFER_EDUCATION_789,education,app,2026-03-23 13:14:48,0,placement_2
20004557,333,OFFER_REWARDS_572,rewards,sms,2026-05-06 13:14:48,0,placement_2
20004558,333,OFFER_EDUCATION_705,education,app,2026-04-28 13:14:48,0,placement_2
20004559,333,OFFER_REWARDS_718,rewards,web,2025-12-10 13:14:48,0,placement_3
20004560,333,OFFER_EDUCATION_285,education,email,2025-08-18 13:14:48,0,placement_2
20004561,334,OFFER_REWARDS_901,rewards,sms,2026-04-29 13:14:48,0,placement_3
20004562,334,OFFER_EDUCATION_207,education,web,2025-09-08 13:14:48,0,placement_3
20004563,334,OFFER_TRAVEL_479,travel,app,2025-12-06 13:14:48,0,placement_3
20004564,334,OFFER_TRAVEL_295,travel,app,2026-03-14 13:14:48,0,placement_1
20004565,334,OFFER_HOME_342,home,email,2026-03-18 13:14:48,0,placement_4
20004566,334,OFFER_HOME_523,home,email,2026-05-29 13:14:48,0,placement_3
20004567,334,OFFER_REWARDS_929,rewards,app,2025-10-13 13:14:48,0,placement_2
20004568,334,OFFER_REWARDS_868,rewards,email,2026-03-29 13:14:48,0,placement_2
20004569,334,OFFER_REWARDS_438,rewards,web,2025-06-29 13:14:48,0,placement_1
20004570,335,OFFER_TRAVEL_662,travel,app,2026-04-11 13:14:48,0,placement_2
20004571,335,OFFER_REWARDS_887,rewards,app,2026-05-04 13:14:48,0,placement_3
20004572,335,OFFER_HOME_758,home,web,2025-10-29 13:14:48,0,placement_1
20004573,335,OFFER_LIFESTYLE_893,lifestyle,email,2025-11-20 13:14:48,0,placement_4
20004574,335,OFFER_LIFESTYLE_898,lifestyle,app,2026-03-29 13:14:48,0,placement_2
20004575,335,OFFER_REWARDS_547,rewards,email,2025-06-24 13:14:48,0,placement_1
20004576,335,OFFER_REWARDS_520,rewards,sms,2025-10-31 13:14:48,1,placement_2
20004577,335,OFFER_EDUCATION_683,education,app,2025-10-11 13:14:48,1,placement_2
20004578,335,OFFER_EDUCATION_764,education,app,2026-03-11 13:14:48,0,placement_3
20004579,336,OFFER_HOME_646,home,web,2026-05-21 13:14:48,0,placement_2
20004580,336,OFFER_HOME_334,home,email,2025-08-28 13:14:48,0,placement_1
20004581,336,OFFER_TRAVEL_926,travel,web,2026-03-29 13:14:48,1,placement_2
20004582,336,OFFER_LIFESTYLE_385,lifestyle,sms,2026-03-18 13:14:48,0,placement_3
20004583,336,OFFER_LIFESTYLE_700,lifestyle,app,2026-05-27 13:14:48,0,placement_4
20004584,336,OFFER_TRAVEL_488,travel,web,2026-05-18 13:14:48,0,placement_1
20004585,336,OFFER_LIFESTYLE_168,lifestyle,sms,2026-04-27 13:14:48,0,placement_4
20004586,336,OFFER_REWARDS_328,rewards,web,2026-02-04 13:14:48,0,placement_3
20004587,337,OFFER_REWARDS_601,rewards,web,2026-03-10 13:14:48,1,placement_3
20004588,337,OFFER_EDUCATION_415,education,app,2026-02-20 13:14:48,0,placement_2
20004589,337,OFFER_TRAVEL_822,travel,web,2026-05-25 13:14:48,0,placement_3
20004590,337,OFFER_EDUCATION_206,education,app,2026-03-28 13:14:48,0,placement_3
20004591,337,OFFER_HOME_758,home,app,2026-03-27 13:14:48,0,placement_4
20004592,337,OFFER_TRAVEL_807,travel,email,2026-05-13 13:14:48,0,placement_4
20004593,337,OFFER_REWARDS_675,rewards,email,2026-03-13 13:14:48,0,placement_1
20004594,338,OFFER_TRAVEL_236,travel,sms,2026-03-20 13:14:48,0,placement_2
20004595,338,OFFER_HOME_840,home,sms,2026-01-15 13:14:48,0,placement_1
20004596,338,OFFER_HOME_730,home,email,2026-04-10 13:14:48,0,placement_2
20004597,338,OFFER_REWARDS_144,rewards,web,2026-02-07 13:14:48,0,placement_1
20004598,339,OFFER_HOME_114,home,web,2026-05-19 13:14:48,0,placement_2
20004599,339,OFFER_HOME_160,home,app,2026-01-27 13:14:48,0,placement_4
20004600,339,OFFER_HOME_923,home,sms,2025-07-31 13:14:48,0,placement_4
20004601,339,OFFER_HOME_262,home,app,2025-09-23 13:14:48,0,placement_4
20004602,339,OFFER_REWARDS_419,rewards,email,2026-04-29 13:14:48,0,placement_3
20004603,339,OFFER_HOME_119,home,app,2026-03-19 13:14:48,0,placement_2
20004604,339,OFFER_REWARDS_592,rewards,sms,2026-05-20 13:14:48,0,placement_4
20004605,340,OFFER_REWARDS_107,rewards,app,2026-02-15 13:14:48,0,placement_1
20004606,340,OFFER_REWARDS_105,rewards,web,2026-04-03 13:14:48,0,placement_2
20004607,340,OFFER_EDUCATION_285,education,web,2026-04-28 13:14:48,0,placement_2
20004608,340,OFFER_HOME_470,home,sms,2026-05-11 13:14:48,0,placement_1
20004609,340,OFFER_REWARDS_322,rewards,web,2026-04-26 13:14:48,0,placement_4
20004610,340,OFFER_LIFESTYLE_134,lifestyle,sms,2026-05-10 13:14:48,0,placement_3
20004611,340,OFFER_LIFESTYLE_897,lifestyle,email,2026-04-27 13:14:48,0,placement_4
20004612,340,OFFER_HOME_174,home,app,2026-04-14 13:14:48,0,placement_2
20004613,340,OFFER_REWARDS_453,rewards,app,2026-04-28 13:14:48,0,placement_1
20004614,341,OFFER_TRAVEL_441,travel,sms,2026-04-07 13:14:48,0,placement_2
20004615,341,OFFER_LIFESTYLE_812,lifestyle,email,2026-01-12 13:14:48,0,placement_3
20004616,341,OFFER_REWARDS_138,rewards,email,2025-07-22 13:14:48,0,placement_4
20004617,341,OFFER_EDUCATION_901,education,web,2026-05-27 13:14:48,0,placement_2
20004618,341,OFFER_HOME_871,home,web,2026-05-01 13:14:48,0,placement_3
20004619,341,OFFER_EDUCATION_615,education,web,2025-12-19 13:14:48,0,placement_2
20004620,341,OFFER_EDUCATION_533,education,web,2026-05-31 13:14:48,0,placement_2
20004621,342,OFFER_REWARDS_991,rewards,web,2026-02-02 13:14:48,0,placement_3
20004622,342,OFFER_EDUCATION_475,education,web,2026-03-27 13:14:48,0,placement_4
20004623,342,OFFER_LIFESTYLE_861,lifestyle,email,2026-05-21 13:14:48,0,placement_4
20004624,343,OFFER_LIFESTYLE_362,lifestyle,sms,2026-04-13 13:14:48,0,placement_1
20004625,343,OFFER_LIFESTYLE_844,lifestyle,email,2026-06-02 13:14:48,0,placement_1
20004626,343,OFFER_EDUCATION_984,education,app,2026-05-20 13:14:48,0,placement_1
20004627,343,OFFER_REWARDS_688,rewards,app,2026-03-24 13:14:48,0,placement_1
20004628,343,OFFER_REWARDS_385,rewards,email,2026-05-14 13:14:48,0,placement_1
20004629,343,OFFER_HOME_633,home,app,2025-07-19 13:14:48,0,placement_3
20004630,343,OFFER_TRAVEL_311,travel,email,2026-05-20 13:14:48,0,placement_3
20004631,343,OFFER_HOME_804,home,sms,2025-06-12 13:14:48,1,placement_2
20004632,344,OFFER_HOME_271,home,email,2026-03-15 13:14:48,0,placement_2
20004633,344,OFFER_REWARDS_470,rewards,app,2025-07-23 13:14:48,0,placement_2
20004634,344,OFFER_REWARDS_416,rewards,app,2026-03-30 13:14:48,0,placement_3
20004635,344,OFFER_LIFESTYLE_829,lifestyle,sms,2026-01-11 13:14:48,0,placement_3
20004636,344,OFFER_REWARDS_953,rewards,sms,2026-04-12 13:14:48,0,placement_4
20004637,344,OFFER_LIFESTYLE_281,lifestyle,app,2025-08-23 13:14:48,0,placement_2
20004638,344,OFFER_HOME_731,home,app,2026-04-15 13:14:48,0,placement_1
20004639,345,OFFER_LIFESTYLE_123,lifestyle,email,2026-05-04 13:14:48,1,placement_2
20004640,345,OFFER_TRAVEL_704,travel,web,2025-10-20 13:14:48,0,placement_2
20004641,345,OFFER_HOME_577,home,app,2026-04-16 13:14:48,0,placement_2
20004642,345,OFFER_TRAVEL_650,travel,app,2025-06-29 13:14:48,1,placement_2
20004643,345,OFFER_REWARDS_919,rewards,web,2026-04-11 13:14:48,0,placement_4
20004644,346,OFFER_EDUCATION_783,education,app,2026-04-23 13:14:48,0,placement_3
20004645,346,OFFER_EDUCATION_159,education,sms,2026-05-07 13:14:48,0,placement_1
20004646,346,OFFER_LIFESTYLE_479,lifestyle,web,2025-11-12 13:14:48,0,placement_3
20004647,346,OFFER_HOME_575,home,app,2026-04-12 13:14:48,0,placement_2
20004648,346,OFFER_REWARDS_400,rewards,web,2025-09-16 13:14:48,0,placement_4
20004649,346,OFFER_LIFESTYLE_451,lifestyle,sms,2025-07-24 13:14:48,0,placement_4
20004650,346,OFFER_EDUCATION_498,education,email,2026-05-29 13:14:48,0,placement_2
20004651,346,OFFER_LIFESTYLE_319,lifestyle,web,2026-04-23 13:14:48,0,placement_4
20004652,346,OFFER_TRAVEL_474,travel,email,2026-04-21 13:14:48,0,placement_1
20004653,347,OFFER_HOME_785,home,email,2025-09-04 13:14:48,0,placement_1
20004654,347,OFFER_TRAVEL_331,travel,sms,2026-02-22 13:14:48,0,placement_1
20004655,347,OFFER_HOME_420,home,sms,2025-07-04 13:14:48,0,placement_1
20004656,347,OFFER_TRAVEL_604,travel,web,2026-05-12 13:14:48,0,placement_3
20004657,347,OFFER_TRAVEL_923,travel,sms,2025-09-03 13:14:48,0,placement_2
20004658,347,OFFER_LIFESTYLE_642,lifestyle,app,2026-02-14 13:14:48,0,placement_3
20004659,348,OFFER_HOME_204,home,email,2025-06-12 13:14:48,0,placement_4
20004660,348,OFFER_HOME_756,home,email,2026-06-03 13:14:48,0,placement_1
20004661,348,OFFER_TRAVEL_502,travel,app,2025-09-12 13:14:48,0,placement_1
20004662,348,OFFER_REWARDS_376,rewards,app,2025-07-25 13:14:48,0,placement_1
20004663,348,OFFER_REWARDS_870,rewards,sms,2026-05-31 13:14:48,0,placement_1
20004664,348,OFFER_REWARDS_913,rewards,sms,2026-05-24 13:14:48,0,placement_1
20004665,349,OFFER_EDUCATION_970,education,app,2026-01-12 13:14:48,0,placement_1
20004666,349,OFFER_LIFESTYLE_776,lifestyle,web,2026-01-14 13:14:48,0,placement_1
20004667,349,OFFER_LIFESTYLE_733,lifestyle,app,2026-05-16 13:14:48,0,placement_3
20004668,349,OFFER_LIFESTYLE_388,lifestyle,web,2026-05-28 13:14:48,1,placement_1
20004669,350,OFFER_TRAVEL_323,travel,app,2026-05-16 13:14:48,0,placement_2
