redemption_id,customer_id,points_redeemed,redemption_category,redeemed_at,dollar_value
40000940,322,10000,shopping,2026-03-01 19:30:55,70.0
40000941,322,5000,shopping,2025-08-07 19:30:55,35.0
40000942,322,10000,shopping,2026-05-06 19:30:55,70.0
40000943,322,25000,shopping,2025-12-25 19:30:55,175.0
40000944,322,5000,shopping,2025-06-20 19:30:55,35.0
40000945,323,2000,shopping,2026-04-20 19:30:55,14.0
40000946,323,2000,shopping,2026-03-22 19:30:55,14.0
40000947,324,5000,shopping,2025-06-15 19:30:55,35.0
40000948,325,5000,shopping,2025-11-05 19:30:55,35.0
40000949,325,5000,shopping,2026-01-23 19:30:55,35.0
40000950,325,10000,shopping,2025-07-14 19:30:55,70.0
40000951,325,2000,shopping,2025-12-18 19:30:55,14.0
40000952,325,2000,shopping,2025-08-28 19:30:55,14.0
40000953,327,2000,shopping,2026-05-18 19:30:55,14.0
40000954,327,5000,shopping,2025-11-01 19:30:55,35.0
40000955,327,2000,shopping,2025-12-28 19:30:55,14.0
40000956,328,5000,shopping,2026-02-24 19:30:55,35.0
40000957,328,2000,shopping,2026-04-25 19:30:55,14.0
40000958,329,2000,shopping,2025-09-06 19:30:55,14.0
40000959,329,2000,shopping,2025-07-12 19:30:55,14.0
40000960,329,5000,shopping,2026-04-21 19:30:55,35.0
40000961,329,2000,shopping,2026-02-05 19:30:55,14.0
40000962,330,10000,shopping,2026-02-20 19:30:55,70.0
40000963,330,2000,shopping,2026-02-04 19:30:55,14.0
40000964,330,5000,shopping,2025-10-28 19:30:55,35.0
40000965,330,5000,shopping,2025-06-24 19:30:55,35.0
40000966,330,2000,shopping,2026-05-10 19:30:55,14.0
40000967,331,5000,shopping,2025-10-14 19:30:55,35.0
40000968,331,5000,shopping,2025-10-27 19:30:55,35.0
40000969,331,2000,shopping,2026-05-22 19:30:55,14.0
40000970,332,5000,shopping,2025-11-26 19:30:55,35.0
40000971,332,2000,shopping,2026-05-15 19:30:55,14.0
40000972,332,2000,shopping,2026-03-24 19:30:55,14.0
40000973,332,2000,shopping,2026-04-29 19:30:55,14.0
40000974,332,10000,shopping,2025-08-06 19:30:55,70.0
40000975,333,2000,shopping,2025-06-16 19:30:55,14.0
40000976,333,2000,shopping,2025-08-30 19:30:55,14.0
40000977,333,10000,shopping,2026-03-04 19:30:55,70.0
40000978,334,5000,shopping,2026-01-13 19:30:55,35.0
40000979,334,25000,shopping,2026-02-08 19:30:55,175.0
40000980,334,2000,shopping,2025-09-08 19:30:55,14.0
40000981,335,2000,shopping,2026-01-02 19:30:55,14.0
40000982,335,5000,shopping,2026-03-27 19:30:55,35.0
40000983,335,2000,shopping,2025-10-15 19:30:55,14.0
40000984,335,2000,shopping,2025-06-27 19:30:55,14.0
40000985,336,5000,shopping,2026-05-10 19:30:55,35.0
40000986,336,2000,shopping,2026-02-09 19:30:55,14.0
40000987,336,2000,shopping,2026-03-25 19:30:55,14.0
40000988,336,2000,shopping,2025-07-31 19:30:55,14.0
40000989,337,2000,shopping,2025-10-30 19:30:55,14.0
40000990,338,2000,shopping,2025-12-24 19:30:55,14.0
40000991,339,5000,shopping,2025-11-08 19:30:55,35.0
40000992,339,5000,shopping,2026-03-23 19:30:55,35.0
40000993,339,10000,shopping,2026-01-18 19:30:55,70.0
40000994,339,5000,shopping,2026-01-25 19:30:55,35.0
40000995,339,2000,shopping,2025-07-30 19:30:55,14.0
40000996,340,2000,shopping,2026-05-30 19:30:55,14.0
40000997,340,10000,shopping,2025-08-28 19:30:55,70.0
40000998,340,5000,shopping,2025-10-30 19:30:55,35.0
40000999,340,10000,shopping,2026-01-31 19:30:55,70.0
40001000,341,25000,shopping,2025-11-25 19:30:55,175.0
40001001,341,5000,shopping,2025-07-16 19:30:55,35.0
40001002,341,2000,shopping,2025-12-10 19:30:55,14.0
40001003,341,2000,shopping,2026-04-01 19:30:55,14.0
40001004,342,2000,shopping,2025-11-18 19:30:55,14.0
40001005,342,2000,shopping,2025-09-02 19:30:55,14.0
40001006,342,2000,shopping,2026-03-15 19:30:55,14.0
40001007,342,5000,shopping,2025-10-19 19:30:55,35.0
40001008,343,2000,shopping,2025-11-27 19:30:55,14.0
40001009,343,2000,shopping,2025-06-27 19:30:55,14.0
40001010,343,10000,shopping,2026-03-16 19:30:55,70.0
40001011,343,5000,shopping,2026-03-03 19:30:55,35.0
40001012,344,5000,shopping,2026-02-14 19:30:55,35.0
40001013,344,5000,shopping,2026-05-23 19:30:55,35.0
40001014,344,2000,shopping,2025-09-08 19:30:55,14.0
40001015,344,2000,shopping,2025-08-03 19:30:55,14.0
40001016,345,2000,shopping,2026-02-14 19:30:55,14.0
40001017,345,25000,shopping,2025-08-15 19:30:55,175.0
40001018,345,2000,shopping,2026-03-29 19:30:55,14.0
40001019,346,5000,shopping,2026-01-01 19:30:55,35.0
40001020,346,25000,shopping,2025-11-14 19:30:55,175.0
40001021,346,25000,shopping,2025-09-21 19:30:55,175.0
40001022,347,2000,shopping,2025-10-25 19:30:55,14.0
40001023,347,5000,shopping,2025-08-03 19:30:55,35.0
40001024,347,2000,shopping,2025-06-09 19:30:55,14.0
40001025,348,10000,shopping,2025-08-16 19:30:55,70.0
40001026,348,5000,shopping,2026-04-03 19:30:55,35.0
40001027,348,2000,shopping,2026-04-25 19:30:55,14.0
40001028,348,5000,shopping,2025-08-15 19:30:55,35.0
40001029,348,2000,shopping,2025-07-15 19:30:55,14.0
40001030,349,10000,shopping,2026-02-21 19:30:55,70.0
40001031,349,2000,shopping,2026-01-07 19:30:55,14.0
40001032,349,10000,shopping,2025-08-23 19:30:55,70.0
40001033,349,5000,shopping,2025-08-09 19:30:55,35.0
40001034,349,5000,shopping,2025-12-10 19:30:55,35.0
40001035,350,2000,shopping,2025-10-10 19:30:55,14.0
40001036,350,2000,shopping,2026-02-23 19:30:55,14.0
40001037,351,2000,shopping,2025-09-28 19:30:55,14.0
40001038,351,2000,shopping,2026-04-14 19:30:55,14.0
40001039,351,5000,shopping,2026-02-24 19:30:55,35.0
40001040,352,2000,shopping,2026-04-29 19:30:55,14.0
40001041,353,5000,shopping,2025-11-07 19:30:55,35.0
40001042,353,2000,shopping,2026-02-27 19:30:55,14.0
40001043,353,2000,shopping,2025-09-08 19:30:55,14.0
40001044,353,5000,shopping,2025-11-24 19:30:55,35.0
40001045,353,10000,shopping,2025-12-08 19:30:55,70.0
40001046,354,10000,shopping,2026-01-15 19:30:55,70.0
40001047,355,5000,shopping,2025-12-04 19:30:55,35.0
40001048,355,5000,shopping,2026-02-23 19:30:55,35.0
40001049,355,2000,shopping,2026-02-21 19:30:55,14.0
40001050,355,2000,shopping,2026-02-25 19:30:55,14.0
40001051,355,5000,shopping,2026-03-17 19:30:55,35.0
40001052,356,5000,shopping,2026-03-08 19:30:55,35.0
40001053,356,10000,shopping,2025-08-28 19:30:55,70.0
40001054,356,2000,shopping,2026-03-30 19:30:55,14.0
40001055,356,5000,shopping,2025-08-28 19:30:55,35.0
40001056,357,2000,shopping,2025-07-21 19:30:55,14.0
40001057,357,2000,shopping,2026-05-10 19:30:55,14.0
40001058,357,2000,shopping,2025-10-04 19:30:55,14.0
40001059,357,5000,shopping,2026-05-19 19:30:55,35.0
40001060,357,2000,shopping,2025-12-28 19:30:55,14.0
40001061,358,2000,shopping,2026-04-15 19:30:55,14.0
40001062,359,5000,shopping,2025-08-15 19:30:55,35.0
40001063,359,5000,shopping,2026-01-18 19:30:55,35.0
40001064,359,2000,shopping,2025-08-29 19:30:55,14.0
40001065,359,2000,shopping,2025-08-01 19:30:55,14.0
40001066,360,25000,shopping,2025-06-13 19:30:55,175.0
40001067,360,10000,shopping,2026-05-22 19:30:55,70.0
40001068,360,5000,shopping,2025-11-13 19:30:55,35.0
40001069,361,2000,shopping,2026-02-06 19:30:55,14.0
40001070,362,2000,shopping,2026-04-10 19:30:55,14.0
40001071,362,2000,shopping,2026-02-21 19:30:55,14.0
40001072,362,5000,shopping,2026-02-27 19:30:55,35.0
40001073,363,5000,shopping,2026-03-30 19:30:55,35.0
40001074,363,2000,shopping,2025-12-20 19:30:55,14.0
40001075,365,2000,shopping,2025-10-25 19:30:55,14.0
40001076,365,10000,shopping,2026-04-20 19:30:55,70.0
40001077,365,2000,shopping,2025-10-25 19:30:55,14.0
40001078,366,5000,shopping,2025-12-16 19:30:55,35.0
40001079,366,5000,shopping,2025-11-14 19:30:55,35.0
40001080,367,10000,shopping,2025-07-18 19:30:55,70.0
40001081,367,2000,shopping,2026-01-20 19:30:55,14.0
40001082,367,2000,shopping,2026-03-28 19:30:55,14.0
40001083,367,2000,shopping,2025-11-19 19:30:55,14.0
40001084,368,10000,shopping,2025-09-23 19:30:55,70.0
40001085,369,5000,shopping,2026-05-04 19:30:55,35.0
40001086,369,2000,shopping,2026-04-28 19:30:55,14.0
40001087,369,5000,shopping,2026-04-11 19:30:55,35.0
40001088,369,10000,shopping,2026-02-03 19:30:55,70.0
40001089,369,2000,shopping,2026-03-11 19:30:55,14.0
40001090,370,10000,shopping,2025-09-17 19:30:55,70.0
40001091,370,2000,shopping,2025-12-26 19:30:55,14.0
40001092,370,5000,shopping,2025-08-24 19:30:55,35.0
40001093,370,2000,shopping,2025-10-10 19:30:55,14.0
40001094,371,10000,shopping,2025-06-25 19:30:55,70.0
40001095,371,2000,shopping,2025-06-23 19:30:55,14.0
40001096,372,2000,shopping,2025-10-10 19:30:55,14.0
40001097,372,2000,shopping,2026-02-01 19:30:55,14.0
40001098,372,2000,shopping,2026-03-06 19:30:55,14.0
40001099,372,10000,shopping,2026-01-25 19:30:55,70.0
40001100,373,2000,shopping,2026-05-07 19:30:55,14.0
40001101,373,2000,shopping,2025-07-20 19:30:55,14.0
40001102,374,2000,shopping,2026-01-27 19:30:55,14.0
40001103,374,2000,shopping,2025-12-27 19:30:55,14.0
40001104,374,2000,shopping,2025-10-24 19:30:55,14.0
40001105,375,2000,shopping,2026-05-14 19:30:55,14.0
40001106,375,2000,shopping,2026-05-17 19:30:55,14.0
40001107,375,5000,shopping,2026-05-20 19:30:55,35.0
40001108,375,2000,shopping,2026-02-18 19:30:55,14.0
40001109,375,2000,shopping,2026-04-11 19:30:55,14.0
40001110,376,2000,shopping,2025-11-02 19:30:55,14.0
40001111,376,5000,shopping,2025-09-15 19:30:55,35.0
40001112,376,10000,shopping,2025-12-31 19:30:55,70.0
40001113,376,2000,shopping,2025-07-05 19:30:55,14.0
40001114,376,10000,shopping,2025-08-21 19:30:55,70.0
40001115,377,5000,shopping,2025-11-05 19:30:55,35.0
40001116,378,2000,shopping,2026-06-03 19:30:55,14.0
40001117,379,5000,shopping,2025-08-29 19:30:55,35.0
40001118,379,2000,shopping,2026-02-15 19:30:55,14.0
40001119,379,2000,shopping,2026-03-23 19:30:55,14.0
40001120,379,10000,shopping,2025-06-16 19:30:55,70.0
40001121,379,2000,shopping,2026-01-23 19:30:55,14.0
40001122,380,10000,shopping,2025-09-08 19:30:55,70.0
40001123,381,2000,shopping,2026-01-06 19:30:55,14.0
40001124,381,5000,shopping,2026-02-18 19:30:55,35.0
40001125,381,2000,shopping,2025-10-30 19:30:55,14.0
40001126,382,5000,shopping,2026-05-29 19:30:55,35.0
40001127,382,10000,shopping,2025-09-09 19:30:55,70.0
40001128,382,5000,shopping,2026-04-20 19:30:55,35.0
40001129,382,2000,shopping,2025-09-30 19:30:55,14.0
40001130,382,10000,shopping,2026-01-04 19:30:55,70.0
40001131,383,2000,shopping,2026-01-25 19:30:55,14.0
40001132,383,25000,shopping,2026-05-24 19:30:55,175.0
40001133,383,5000,shopping,2025-12-02 19:30:55,35.0
40001134,383,10000,shopping,2026-03-23 19:30:55,70.0
40001135,383,2000,shopping,2025-11-22 19:30:55,14.0
40001136,384,5000,shopping,2025-11-06 19:30:55,35.0
40001137,384,2000,shopping,2025-10-03 19:30:55,14.0
40001138,384,2000,shopping,2025-06-28 19:30:55,14.0
40001139,385,5000,shopping,2025-08-04 19:30:55,35.0
40001140,385,5000,shopping,2026-05-30 19:30:55,35.0
40001141,385,2000,shopping,2026-02-04 19:30:55,14.0
40001142,385,2000,shopping,2025-06-27 19:30:55,14.0
40001143,386,10000,shopping,2026-02-13 19:30:55,70.0
40001144,386,2000,shopping,2026-04-14 19:30:55,14.0
40001145,387,5000,shopping,2026-04-25 19:30:55,35.0
40001146,387,5000,shopping,2025-11-29 19:30:55,35.0
40001147,387,2000,shopping,2025-10-08 19:30:55,14.0
40001148,387,2000,shopping,2026-04-12 19:30:55,14.0
40001149,388,5000,shopping,2025-10-01 19:30:55,35.0
40001150,388,5000,shopping,2026-02-21 19:30:55,35.0
40001151,388,5000,shopping,2026-02-26 19:30:55,35.0
40001152,388,2000,shopping,2026-01-15 19:30:55,14.0
40001153,389,5000,shopping,2025-07-09 19:30:55,35.0
40001154,389,10000,shopping,2025-09-01 19:30:55,70.0
40001155,389,2000,shopping,2026-04-06 19:30:55,14.0
40001156,389,2000,shopping,2026-04-16 19:30:55,14.0
40001157,390,5000,shopping,2025-08-29 19:30:55,35.0
40001158,390,2000,shopping,2025-11-07 19:30:55,14.0
40001159,391,10000,shopping,2026-05-06 19:30:55,70.0
40001160,391,2000,shopping,2026-03-16 19:30:55,14.0
40001161,391,2000,shopping,2025-12-16 19:30:55,14.0
40001162,391,2000,shopping,2025-10-15 19:30:55,14.0
40001163,391,2000,shopping,2026-03-16 19:30:55,14.0
40001164,392,5000,shopping,2025-11-06 19:30:55,35.0
40001165,393,25000,shopping,2026-01-18 19:30:55,175.0
40001166,393,2000,shopping,2026-04-18 19:30:55,14.0
40001167,393,10000,shopping,2025-09-05 19:30:55,70.0
40001168,394,5000,shopping,2026-01-14 19:30:55,35.0
40001169,394,5000,shopping,2025-06-13 19:30:55,35.0
40001170,394,2000,shopping,2026-04-18 19:30:55,14.0
40001171,395,2000,shopping,2025-09-21 19:30:55,14.0
40001172,395,5000,shopping,2025-12-02 19:30:55,35.0
40001173,396,5000,shopping,2026-04-10 19:30:55,35.0
40001174,396,2000,shopping,2026-04-14 19:30:55,14.0
40001175,396,10000,shopping,2025-08-31 19:30:55,70.0
40001176,396,2000,shopping,2026-03-27 19:30:55,14.0
40001177,396,5000,shopping,2026-04-02 19:30:55,35.0
40001178,397,5000,shopping,2026-04-04 19:30:55,35.0
40001179,397,2000,shopping,2026-01-04 19:30:55,14.0
40001180,397,2000,shopping,2026-04-06 19:30:55,14.0
40001181,397,10000,shopping,2025-09-28 19:30:55,70.0
40001182,397,2000,shopping,2025-06-24 19:30:55,14.0
40001183,398,5000,shopping,2026-03-06 19:30:55,35.0
40001184,398,25000,shopping,2025-09-21 19:30:55,175.0
40001185,398,5000,shopping,2026-04-17 19:30:55,35.0
40001186,399,2000,shopping,2025-12-02 19:30:55,14.0
40001187,400,2000,shopping,2025-09-15 19:30:55,14.0
40001188,400,10000,shopping,2025-12-15 19:30:55,70.0
40001189,400,10000,shopping,2026-04-04 19:30:55,70.0
40001190,400,2000,shopping,2026-02-26 19:30:55,14.0
40001191,401,2000,shopping,2026-02-18 19:30:55,14.0
40001192,401,2000,shopping,2026-01-17 19:30:55,14.0
40001193,402,5000,shopping,2026-03-13 19:30:55,35.0
40001194,402,10000,shopping,2026-05-05 19:30:55,70.0
40001195,403,2000,shopping,2026-05-28 19:30:55,14.0
40001196,404,2000,shopping,2025-08-02 19:30:55,14.0
40001197,405,2000,shopping,2026-05-25 19:30:55,14.0
40001198,405,2000,shopping,2025-11-03 19:30:55,14.0
40001199,405,5000,shopping,2025-08-09 19:30:55,35.0
40001200,405,2000,shopping,2025-11-05 19:30:55,14.0
40001201,406,5000,shopping,2025-07-14 19:30:55,35.0
40001202,407,2000,shopping,2026-01-07 19:30:55,14.0
40001203,408,5000,shopping,2025-11-16 19:30:55,35.0
40001204,408,25000,shopping,2025-12-13 19:30:55,175.0
40001205,408,2000,shopping,2026-05-24 19:30:55,14.0
40001206,408,5000,shopping,2026-03-06 19:30:55,35.0
40001207,408,2000,shopping,2025-10-15 19:30:55,14.0
40001208,409,5000,shopping,2025-07-27 19:30:55,35.0
40001209,409,5000,shopping,2025-12-06 19:30:55,35.0
40001210,410,2000,shopping,2025-10-13 19:30:55,14.0
40001211,411,2000,shopping,2025-09-28 19:30:55,14.0
40001212,411,5000,shopping,2026-03-05 19:30:55,35.0
40001213,411,25000,shopping,2026-04-15 19:30:55,175.0
40001214,412,5000,shopping,2025-08-01 19:30:55,35.0
40001215,413,10000,shopping,2025-09-22 19:30:55,70.0
40001216,413,5000,shopping,2026-04-25 19:30:55,35.0
40001217,413,5000,shopping,2026-03-10 19:30:55,35.0
40001218,413,2000,shopping,2025-06-10 19:30:55,14.0
40001219,414,5000,shopping,2025-11-15 19:30:55,35.0
40001220,414,5000,shopping,2025-10-21 19:30:55,35.0
40001221,414,2000,shopping,2025-07-07 19:30:55,14.0
40001222,415,2000,shopping,2025-07-31 19:30:55,14.0
40001223,415,5000,shopping,2025-12-13 19:30:55,35.0
40001224,415,2000,shopping,2025-06-19 19:30:55,14.0
40001225,416,25000,shopping,2026-03-17 19:30:55,175.0
40001226,416,2000,shopping,2025-09-12 19:30:55,14.0
40001227,416,2000,shopping,2025-08-21 19:30:55,14.0
40001228,417,2000,shopping,2025-12-14 19:30:55,14.0
40001229,417,2000,shopping,2026-04-19 19:30:55,14.0
40001230,417,2000,shopping,2025-10-22 19:30:55,14.0
40001231,417,2000,shopping,2026-03-29 19:30:55,14.0
40001232,417,5000,shopping,2025-12-16 19:30:55,35.0
40001233,418,2000,shopping,2026-02-17 19:30:55,14.0
40001234,418,2000,shopping,2026-02-14 19:30:55,14.0
40001235,418,10000,shopping,2025-10-31 19:30:55,70.0
40001236,418,10000,shopping,2025-07-18 19:30:55,70.0
40001237,419,10000,shopping,2025-08-14 19:30:55,70.0
40001238,419,5000,shopping,2025-07-12 19:30:55,35.0
40001239,419,2000,shopping,2025-10-25 19:30:55,14.0
40001240,419,5000,shopping,2026-03-16 19:30:55,35.0
40001241,419,5000,shopping,2025-10-12 19:30:55,35.0
40001242,420,5000,shopping,2026-04-09 19:30:55,35.0
40001243,420,5000,shopping,2025-11-16 19:30:55,35.0
40001244,420,2000,shopping,2026-05-22 19:30:55,14.0
40001245,420,2000,shopping,2025-06-09 19:30:55,14.0
40001246,420,2000,shopping,2025-07-12 19:30:55,14.0
40001247,421,5000,shopping,2026-02-09 19:30:55,35.0
40001248,421,2000,shopping,2025-09-06 19:30:55,14.0
40001249,422,5000,shopping,2025-10-27 19:30:55,35.0
40001250,422,2000,shopping,2025-11-06 19:30:55,14.0
40001251,422,25000,shopping,2025-12-08 19:30:55,175.0
40001252,422,5000,shopping,2025-06-20 19:30:55,35.0
40001253,423,5000,shopping,2025-08-17 19:30:55,35.0
40001254,423,5000,shopping,2025-12-09 19:30:55,35.0
40001255,423,5000,shopping,2026-05-27 19:30:55,35.0
40001256,424,2000,shopping,2026-04-21 19:30:55,14.0
40001257,424,2000,shopping,2026-01-30 19:30:55,14.0
40001258,425,2000,shopping,2026-05-08 19:30:55,14.0
40001259,425,10000,shopping,2025-10-15 19:30:55,70.0
40001260,425,2000,shopping,2026-04-07 19:30:55,14.0
40001261,425,2000,shopping,2026-01-17 19:30:55,14.0
40001262,426,5000,shopping,2026-04-21 19:30:55,35.0
40001263,426,2000,shopping,2025-11-03 19:30:55,14.0
40001264,426,2000,shopping,2025-09-22 19:30:55,14.0
40001265,427,25000,shopping,2025-09-28 19:30:55,175.0
40001266,427,10000,shopping,2025-07-10 19:30:55,70.0
40001267,427,5000,shopping,2025-11-02 19:30:55,35.0
40001268,427,5000,shopping,2025-07-03 19:30:55,35.0
40001269,428,5000,shopping,2026-03-29 19:30:55,35.0
40001270,429,10000,shopping,2025-09-23 19:30:55,70.0
40001271,429,2000,shopping,2026-03-10 19:30:55,14.0
40001272,430,2000,shopping,2025-10-20 19:30:55,14.0
40001273,430,5000,shopping,2026-02-21 19:30:55,35.0
40001274,431,2000,shopping,2026-01-06 19:30:55,14.0
40001275,431,2000,shopping,2026-04-03 19:30:55,14.0
40001276,431,10000,shopping,2025-07-14 19:30:55,70.0
40001277,431,5000,shopping,2025-12-02 19:30:55,35.0
40001278,431,10000,shopping,2026-02-23 19:30:55,70.0
40001279,432,2000,shopping,2026-03-23 19:30:55,14.0
40001280,432,5000,shopping,2026-01-25 19:30:55,35.0
40001281,432,5000,shopping,2025-07-05 19:30:55,35.0
40001282,432,25000,shopping,2025-11-28 19:30:55,175.0
40001283,433,2000,shopping,2026-01-02 19:30:55,14.0
40001284,433,5000,shopping,2026-04-02 19:30:55,35.0
40001285,433,2000,shopping,2026-03-06 19:30:55,14.0
40001286,433,2000,shopping,2025-08-26 19:30:55,14.0
40001287,434,5000,shopping,2025-12-08 19:30:55,35.0
40001288,434,5000,shopping,2026-05-06 19:30:55,35.0
40001289,434,2000,shopping,2026-05-12 19:30:55,14.0
40001290,434,2000,shopping,2025-10-09 19:30:55,14.0
40001291,434,10000,shopping,2025-06-18 19:30:55,70.0
40001292,435,2000,shopping,2025-12-18 19:30:55,14.0
40001293,436,2000,shopping,2026-03-10 19:30:55,14.0
40001294,436,10000,shopping,2025-11-29 19:30:55,70.0
40001295,436,2000,shopping,2026-01-26 19:30:55,14.0
40001296,436,5000,shopping,2025-10-02 19:30:55,35.0
40001297,436,2000,shopping,2025-07-05 19:30:55,14.0
40001298,437,5000,shopping,2025-10-20 19:30:55,35.0
40001299,438,2000,shopping,2026-01-23 19:30:55,14.0
40001300,438,2000,shopping,2026-03-18 19:30:55,14.0
40001301,438,10000,shopping,2026-02-22 19:30:55,70.0
40001302,438,25000,shopping,2026-03-19 19:30:55,175.0
40001303,438,5000,shopping,2026-04-15 19:30:55,35.0
40001304,439,2000,shopping,2026-03-20 19:30:55,14.0
40001305,439,10000,shopping,2025-09-17 19:30:55,70.0
40001306,439,5000,shopping,2025-10-20 19:30:55,35.0
40001307,440,5000,shopping,2026-04-25 19:30:55,35.0
40001308,440,2000,shopping,2025-09-16 19:30:55,14.0
40001309,440,5000,shopping,2025-11-17 19:30:55,35.0
40001310,440,5000,shopping,2025-07-23 19:30:55,35.0
40001311,440,25000,shopping,2025-12-19 19:30:55,175.0
40001312,441,5000,shopping,2026-02-03 19:30:55,35.0
40001313,441,2000,shopping,2026-05-25 19:30:55,14.0
40001314,441,10000,shopping,2026-04-06 19:30:55,70.0
40001315,441,10000,shopping,2026-01-26 19:30:55,70.0
40001316,441,2000,shopping,2025-10-30 19:30:55,14.0
40001317,442,2000,shopping,2025-07-11 19:30:55,14.0
40001318,442,2000,shopping,2025-10-01 19:30:55,14.0
40001319,442,5000,shopping,2026-03-25 19:30:55,35.0
40001320,443,2000,shopping,2025-10-05 19:30:55,14.0
40001321,444,5000,shopping,2025-11-10 19:30:55,35.0
40001322,444,2000,shopping,2026-04-14 19:30:55,14.0
40001323,445,2000,shopping,2026-03-24 19:30:55,14.0
40001324,445,25000,shopping,2025-12-19 19:30:55,175.0
40001325,445,2000,shopping,2026-03-11 19:30:55,14.0
40001326,446,2000,shopping,2026-05-20 19:30:55,14.0
40001327,446,10000,shopping,2025-12-23 19:30:55,70.0
40001328,446,2000,shopping,2025-07-21 19:30:55,14.0
40001329,446,5000,shopping,2025-07-25 19:30:55,35.0
40001330,446,2000,shopping,2026-02-16 19:30:55,14.0
40001331,447,5000,shopping,2025-10-04 19:30:55,35.0
40001332,447,25000,shopping,2025-09-27 19:30:55,175.0
40001333,447,2000,shopping,2026-05-25 19:30:55,14.0
40001334,447,2000,shopping,2025-08-01 19:30:55,14.0
40001335,448,2000,shopping,2026-01-02 19:30:55,14.0
40001336,448,2000,shopping,2026-03-23 19:30:55,14.0
40001337,448,2000,shopping,2025-07-22 19:30:55,14.0
40001338,449,2000,shopping,2025-07-19 19:30:55,14.0
40001339,450,2000,shopping,2025-09-03 19:30:55,14.0
40001340,450,2000,shopping,2026-04-08 19:30:55,14.0
40001341,450,2000,shopping,2025-11-26 19:30:55,14.0
40001342,451,2000,shopping,2025-08-10 19:30:55,14.0
40001343,452,10000,shopping,2025-10-27 19:30:55,70.0
40001344,452,5000,shopping,2026-03-22 19:30:55,35.0
40001345,452,2000,shopping,2026-05-13 19:30:55,14.0
40001346,452,10000,shopping,2025-09-20 19:30:55,70.0
40001347,452,2000,shopping,2025-12-31 19:30:55,14.0
40001348,453,5000,shopping,2025-06-16 19:30:55,35.0
40001349,453,2000,shopping,2025-10-27 19:30:55,14.0
40001350,453,2000,shopping,2025-12-06 19:30:55,14.0
40001351,453,10000,shopping,2026-01-15 19:30:55,70.0
40001352,453,2000,shopping,2025-07-08 19:30:55,14.0
40001353,454,5000,shopping,2025-07-20 19:30:55,35.0
40001354,454,2000,shopping,2025-10-11 19:30:55,14.0
40001355,455,2000,shopping,2026-05-05 19:30:55,14.0
40001356,455,2000,shopping,2025-07-09 19:30:55,14.0
40001357,456,10000,shopping,2026-05-31 19:30:55,70.0
40001358,456,2000,shopping,2025-08-06 19:30:55,14.0
40001359,457,2000,shopping,2025-06-11 19:30:55,14.0
40001360,457,2000,shopping,2026-02-23 19:30:55,14.0
40001361,457,25000,shopping,2025-12-21 19:30:55,175.0
40001362,457,10000,shopping,2026-05-13 19:30:55,70.0
40001363,457,10000,shopping,2026-04-13 19:30:55,70.0
40001364,458,2000,shopping,2025-08-04 19:30:55,14.0
40001365,458,2000,shopping,2025-07-07 19:30:55,14.0
40001366,458,10000,shopping,2025-06-06 19:30:55,70.0
40001367,458,2000,shopping,2025-10-20 19:30:55,14.0
40001368,459,10000,shopping,2026-01-04 19:30:55,70.0
40001369,459,2000,shopping,2025-09-28 19:30:55,14.0
40001370,459,2000,shopping,2025-08-31 19:30:55,14.0
40001371,460,10000,shopping,2025-08-25 19:30:55,70.0
40001372,460,2000,shopping,2026-05-04 19:30:55,14.0
40001373,460,2000,shopping,2026-03-26 19:30:55,14.0
40001374,461,2000,shopping,2025-09-24 19:30:55,14.0
40001375,461,10000,shopping,2025-07-28 19:30:55,70.0
40001376,461,25000,shopping,2025-08-22 19:30:55,175.0
40001377,462,2000,shopping,2025-06-06 19:30:55,14.0
40001378,462,2000,shopping,2026-01-06 19:30:55,14.0
40001379,462,10000,shopping,2025-12-22 19:30:55,70.0
40001380,462,2000,shopping,2026-05-14 19:30:55,14.0
40001381,462,2000,shopping,2026-01-12 19:30:55,14.0
40001382,463,2000,shopping,2026-02-23 19:30:55,14.0
40001383,463,5000,shopping,2025-09-04 19:30:55,35.0
40001384,464,2000,shopping,2025-07-08 19:30:55,14.0
40001385,464,2000,shopping,2025-08-26 19:30:55,14.0
40001386,464,2000,shopping,2025-09-03 19:30:55,14.0
40001387,464,25000,shopping,2025-11-13 19:30:55,175.0
40001388,464,5000,shopping,2026-03-17 19:30:55,35.0
40001389,465,5000,shopping,2025-10-15 19:30:55,35.0
40001390,465,2000,shopping,2025-10-19 19:30:55,14.0
40001391,465,2000,shopping,2026-05-10 19:30:55,14.0
40001392,465,2000,shopping,2025-10-30 19:30:55,14.0
40001393,465,2000,shopping,2025-09-04 19:30:55,14.0
40001394,466,2000,shopping,2025-08-07 19:30:55,14.0
40001395,467,2000,shopping,2025-12-18 19:30:55,14.0
40001396,467,2000,shopping,2025-08-07 19:30:55,14.0
40001397,467,5000,shopping,2025-11-17 19:30:55,35.0
40001398,468,5000,shopping,2025-06-17 19:30:55,35.0
40001399,468,2000,shopping,2025-07-26 19:30:55,14.0
40001400,468,2000,shopping,2026-01-05 19:30:55,14.0
40001401,468,2000,shopping,2025-10-28 19:30:55,14.0
40001402,469,2000,shopping,2026-01-10 19:30:55,14.0
40001403,469,10000,shopping,2025-07-16 19:30:55,70.0
40001404,469,10000,shopping,2025-06-26 19:30:55,70.0
